frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
141,5.640,Torchere A,Medium-Flare,0.6148,bonne,321,185,353,210,0.0,0.142,0.361,0.834,hsv
142,5.680,Torchere B,Medium-Flare,0.6335,bonne,139,196,160,218,0.0,0.19,0.411,0.772,hsv
143,5.720,Torchere B,Medium-Flare,0.5527,bonne,137,196,158,218,0.002,0.195,0.457,0.778,hsv
143,5.720,Torchere A,Medium-Flare,0.4445,bonne,318,185,351,209,0.0,0.131,0.34,0.828,hsv
144,5.760,Torchere B,Medium-Flare,0.4036,bonne,135,196,156,216,0.002,0.233,0.333,0.811,hsv
145,5.800,Torchere B,Medium-Flare,0.4595,bonne,135,195,156,216,0.0,0.256,0.347,0.798,hsv
145,5.800,Torchere A,Light-Flare,0.5005,bonne,317,185,349,208,0.0,0.135,0.334,0.829,hsv
146,5.840,Torchere B,Medium-Flare,0.5005,bonne,131,194,154,216,0.0,0.198,0.413,0.789,hsv
146,5.840,Torchere A,Light-Flare,0.4874,bonne,315,186,348,207,0.0,0.134,0.352,0.834,hsv
147,5.880,Torchere B,Medium-Flare,0.4357,bonne,129,193,154,215,0.002,0.156,0.431,0.775,hsv
147,5.880,Torchere A,Medium-Flare,0.5205,bonne,317,186,345,206,0.0,0.198,0.268,0.85,hsv
148,5.920,Torchere B,Medium-Flare,0.5405,bonne,126,194,153,215,0.0,0.15,0.466,0.785,hsv
148,5.920,Torchere A,Medium-Flare,0.5544,bonne,314,184,344,207,0.0,0.162,0.357,0.84,hsv
149,5.960,Torchere B,Medium-Flare,0.5020,bonne,125,194,153,215,0.0,0.151,0.473,0.78,hsv
149,5.960,Torchere A,Medium-Flare,0.4526,bonne,316,185,342,206,0.0,0.209,0.282,0.854,hsv
151,6.040,Torchere B,Medium-Flare,0.6251,bonne,122,193,148,215,0.0,0.14,0.449,0.795,hsv
151,6.040,Torchere A,Medium-Flare,0.4364,bonne,313,179,337,205,0.0,0.163,0.373,0.842,hsv
152,6.080,Torchere B,Medium-Flare,0.6574,bonne,122,192,149,215,0.0,0.156,0.475,0.784,hsv
152,6.080,Torchere A,Medium-Flare,0.5111,bonne,312,179,337,204,0.0,0.15,0.363,0.843,hsv
