frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
224,8.960,Torchere A,Light-Flare,0.8313,bonne,395,210,450,262,0.0,0.678,0.0,0.852,hsv
225,9.000,Torchere A,Light-Flare,0.8268,bonne,393,210,449,263,0.0,0.691,0.0,0.84,hsv
226,9.040,Torchere A,Light-Flare,0.8291,bonne,394,211,449,262,0.0,0.684,0.0,0.859,hsv
227,9.080,Torchere A,Light-Flare,0.8322,bonne,392,213,448,262,0.0,0.676,0.0,0.865,hsv
228,9.120,Torchere A,Light-Flare,0.8318,bonne,390,213,448,262,0.0,0.689,0.0,0.865,hsv
229,9.160,Torchere A,Light-Flare,0.8337,bonne,389,214,447,261,0.0,0.669,0.0,0.877,hsv
230,9.200,Torchere A,Light-Flare,0.8282,bonne,389,213,446,262,0.0,0.672,0.0,0.873,hsv
231,9.240,Torchere A,Light-Flare,0.8339,bonne,387,212,446,263,0.0,0.694,0.0,0.854,hsv
232,9.280,Torchere A,Light-Flare,0.8335,bonne,383,209,445,262,0.0,0.71,0.0,0.814,hsv
233,9.320,Torchere A,Light-Flare,0.8249,bonne,383,210,445,262,0.0,0.722,0.0,0.818,hsv
234,9.360,Torchere A,Light-Flare,0.8159,bonne,392,213,445,262,0.0,0.666,0.0,0.884,hsv
235,9.400,Torchere A,Light-Flare,0.8267,bonne,393,213,445,262,0.0,0.65,0.0,0.887,hsv
236,9.440,Torchere A,Light-Flare,0.8394,bonne,391,213,444,264,0.0,0.669,0.0,0.869,hsv
237,9.480,Torchere A,Light-Flare,0.8328,bonne,388,213,444,264,0.0,0.69,0.0,0.851,hsv
238,9.520,Torchere A,Light-Flare,0.8441,bonne,388,214,443,263,0.0,0.68,0.0,0.862,hsv
239,9.560,Torchere A,Light-Flare,0.8373,bonne,389,215,442,263,0.0,0.656,0.0,0.874,hsv
240,9.600,Torchere A,Light-Flare,0.8346,bonne,389,215,442,263,0.0,0.664,0.0,0.876,hsv
241,9.640,Torchere A,Light-Flare,0.8216,bonne,386,214,443,264,0.0,0.689,0.0,0.848,hsv
242,9.680,Torchere A,Light-Flare,0.8253,bonne,385,213,443,264,0.0,0.697,0.0,0.834,hsv
243,9.720,Torchere A,Light-Flare,0.8321,bonne,386,212,441,264,0.0,0.689,0.0,0.832,hsv
